name	number	code	lat	lon	type	favourite
Bayshore & Carling	6786	WD370	45.353199	-75.807648	0	0
Bayshore & Carling	6788	WD380	45.353371	-75.807991	0	0
Bayshore & Woodridge	5868	WD400	45.349812	-75.805519	0	0
Bayshore & Woodridge	1784	WD405	45.349533	-75.805519	0	0
Bayview	3060	NA990	45.408947	-75.721687	0	0
Bayview 1A	3060	NA993	45.409706	-75.720886	0	0
Bayview 2A	3060	NA994	45.409725	-75.720528	0	0
Bearbrook & Centrepark	8693	EH160	45.436581	-75.567215	0	0
Bearbrook & Centrepark	8692	EH170	45.436569	-75.567116	0	0
Bearbrook & Centrepark	8936	EH180	45.434204	-75.566017	0	0
Bearbrook & Hornet's Nest Park	2590	EH009	45.444328	-75.575996	0	0
Bearbrook & Hornet's Nest Park	2591	EH010	45.443405	-75.575516	0	0
Bearbrook & Hornet's Nest Park	2587	EH015	45.444744	-75.576416	0	0
Bearbrook & Hornet's Nest Park	2588	EH016	45.443226	-75.575607	0	0
Bearbrook & Lafarge Asphalt	8981	EH006	45.44648	-75.57737	0	0
Bearbrook & Lafarge Asphalt	5612	EH008	45.446793	-75.577324	0	0
Bearbrook & Montréal	8982	EH002	45.45248	-75.575127	0	0
Bearbrook & ST Joseph	8192	EH004	45.452076	-75.575005	0	0
Bearbrook & Westpark	2586	EH012	45.440403	-75.570374	0	0
Bearbrook & Westpark	3658	EH019	45.440285	-75.570412	0	0
Bearbrook & Westpark	2589	EH020	45.440273	-75.57016	0	0
Beatrice 1A	3049	SL960	45.271835	-75.72496	0	0
Beatrice 2A	3049	SL970	45.271496	-75.726822	0	0
Beatrice & Burntwood	4614	SL428	45.285217	-75.731087	0	0
Beatrice & Calavaras	1107	SL605	45.281322	-75.729721	0	0
Beatrice & Chapman Mills	676	SL745	45.271858	-75.725914	0	0
Beatrice & Chapman Mills	1579	SL746	45.271938	-75.726227	0	0
Beatrice & Claridge	4622	SL427	45.285522	-75.730789	0	0
Beatrice & Clearbrook	661	SL744	45.273392	-75.726486	0	0
Beatrice & Deer Fox	1106	SL600	45.278263	-75.727287	0	0
Beatrice & Deer Fox	3771	SL602	45.278156	-75.727455	0	0
Beatrice & Gleeson	3772	SL607	45.279831	-75.728851	0	0
Beatrice & Heritage Glen	1105	SL595	45.276184	-75.726021	0	0
Beatrice & Letourneau	3664	SL426	45.287472	-75.732803	0	0
Beatrice & Letourneau	3663	SL429	45.287594	-75.73262	0	0
Beatrice & Longfields	4623	SL430	45.288277	-75.733696	0	0
Beatrice & Queensbury	3773	SL335	45.282887	-75.731041	0	0
Beatrice & Queensbury	3345	SL422	45.282635	-75.730637	0	0
Beatrice & Strandherd	3770	SL601	45.275528	-75.72599	0	0
Beatrice & Tapestry	720	SL742	45.269554	-75.724541	0	0
Beatrice & Tapestry	721	SL743	45.269577	-75.724327	0	0
Beausoleil & ST Patrick	1904	CC220	45.434486	-75.686394	0	0
Beaverbrook & AD 2	879	WH535	45.327881	-75.90255	0	0
Beaverbrook & Gow Park Path	3358	WH531	45.327457	-75.903763	0	0
Beaverbrook & Leacock	822	WH530	45.328602	-75.900612	0	0
Beaverbrook & Leacock	383	WH616	45.328678	-75.900139	0	0
Beaverbrook & Varley	5338	WH540	45.327545	-75.903931	0	0
Beaverbrook & Varley	6876	WH547	45.327312	-75.909378	0	0
Beaverbrook & Varley	399	WH551	45.327202	-75.908592	0	0
Beaverbrook & Weslock	1818	WH546	45.32655	-75.911095	0	0
Beaverbrook & Weslock	1817	WH548	45.326595	-75.911301	0	0
Beaverpond & Hallmark	7696	ED430	45.423237	-75.601402	0	0
Beaverwood & Ann	1497	SY199	45.223896	-75.685226	0	0
Beechfern & Hesse	6548	WS520	45.263973	-75.923759	0	0
Beechfern & Hesse	6547	WS530	45.26437	-75.923729	0	0
Beechfern & Hesse	6543	WS540	45.26524	-75.919899	0	0
Beechfern & Hesse	6544	WS550	45.26535	-75.920067	0	0
Beechwood \ Loyer	8794	AA221	45.440025	-75.675743	0	0
Beechwood & Acacia	7015	AA260	45.442188	-75.671562	0	0
Beechwood & Charlevoix	8793	AA200	45.438988	-75.677078	0	0
Beechwood & Corona	8797	AA280	45.444061	-75.670532	0	0
Beechwood & Crichton	8792	AA190	45.438652	-75.67762	0	0
Beechwood & Jolliet	7013	AA270	45.444126	-75.670288	0	0
Beechwood & Juliana	7016	AA300	45.445854	-75.669502	0	0
Beechwood & Juliana	8796	AA310	45.445889	-75.669182	0	0
Beechwood & Mackay	8922	AA210	45.439556	-75.676849	0	0
Beechwood & Marier	8795	AA231	45.441154	-75.673622	0	0
Beechwood & Marier	1649	AA251	45.442188	-75.671356	0	0
Beechwood & ST Charles	8790	AA240	45.441147	-75.674057	0	0
Belanger & Bank	8291	RA210	45.383804	-75.672417	0	0
Belanger & Clementine	4108	RA230	45.383644	-75.674088	0	0
Belanger & Clementine	4110	RA240	45.383583	-75.673096	0	0
Belcourt & Barsona	7772	EJ660	45.468983	-75.520103	0	0
Belcourt & Carrière	8141	EJ630	45.467312	-75.519173	0	0
Belcourt & Carrière	7776	EJ640	45.467594	-75.519569	0	0
Belcourt & Leblanc	7775	EJ650	45.46838	-75.519958	0	0
Belcourt & Notre Dame	7774	EJ670	45.470787	-75.521637	0	0
Belcourt & Notre Dame	7773	EJ680	45.470505	-75.521103	0	0
Belcourt & ST Joseph	8133	EJ690	45.471542	-75.522453	0	0
Belfast & AD 805	8582	AE260	45.413677	-75.639305	0	0
Belfast & Trainyards	8595	AE220	45.414597	-75.641899	0	0
Belgreen & AD 4123	3623	RI579	45.382431	-75.592583	0	0
Belgreen & AD 4129	3513	RI580	45.381706	-75.595345	0	0
Belgreen & Russell	3514	RI585	45.382877	-75.590622	0	0
Belgreen & Russell	3622	RI589	45.38295	-75.590843	0	0
Belgreen & Stevenage	3512	RI575	45.381729	-75.594887	0	0
Bell HS	5305	WF580	45.325718	-75.810516	0	0
Bell HS & Cassidy	5304	WF570	45.327023	-75.809052	0	0
Bellman & Greenbank	6950	WB460	45.326782	-75.780426	0	0
Bellman & Mcclellan	8062	WB440	45.325161	-75.783356	0	0
Berrigan & Beatrice	3779	SL325	45.282074	-75.730652	0	0
Berrigan & Claridge	3774	SL300	45.279781	-75.737495	0	0
Berrigan & Claridge	3775	SL305	45.279926	-75.737617	0	0
Berrigan & Colindale	1044	SL488	45.277714	-75.743385	0	0
Berrigan & Colindale	1045	SL492	45.277588	-75.743256	0	0
Berrigan & Edgeware	2884	SL489	45.275719	-75.746292	0	0
Berrigan & Edgeware	2885	SL496	45.276188	-75.745224	0	0
Berrigan & Greenbank	4634	SL490	45.275139	-75.748581	0	0
Berrigan & Greenbank	4635	SL500	45.275013	-75.748566	0	0
Berrigan & Longfields	3665	SL501	45.278275	-75.741211	0	0
Berrigan & Longfields	3667	SL503	45.278366	-75.741333	0	0
Berrigan & Palmado	3344	SL310	45.281017	-75.73275	0	0
Berrigan & Plumas	3324	SL303	45.280254	-75.735474	0	0
Berrigan & Wanstead	726	SL315	45.281395	-75.732246	0	0
Bilberry & AD 6600	324	EL490	45.479378	-75.530579	0	0
Bilberry & AD 6601	2700	EL480	45.479412	-75.530327	0	0
Bilberry & AD 6911	2696	EL420	45.481323	-75.524384	0	0
Bilberry & Des Forest	2697	EL440	45.480003	-75.525749	0	0
Bilberry & Des Forest	2699	EL450	45.479713	-75.525764	0	0
Bilberry & DU Bois	5871	EL410	45.482231	-75.522461	0	0
Bilberry & DU Bois	5864	EL460	45.478172	-75.526367	0	0
Bilberry & DU Bois	5866	EL470	45.477745	-75.526794	0	0
Bilberry & Jeanne D'arc	5861	EL400	45.482666	-75.522743	0	0
Bilberry & Joe Jamieson Park	2698	EL430	45.481205	-75.524216	0	0
Bill Leathem & Paragon	729	SL750	45.294888	-75.710709	0	0
Bill Leathem & Paragon	730	SL752	45.294746	-75.710747	0	0
Billings Bridge 1A	3034	RA900	45.38459	-75.676758	0	0
Billings Bridge 2A	3034	RA905	45.384251	-75.676826	0	0
Billings Bridge 3A	3034	RA915	45.384621	-75.67688	0	0
Billings Bridge 3B	3034	RA920	45.384686	-75.6772	0	0
Billings Bridge 3C	3034	RA925	45.384434	-75.677574	0	0
Billings Bridge 4B	3034	RA940	45.384415	-75.677292	0	0
Billings Bridge 4C	3034	RA945	45.384583	-75.677002	0	0
Billings Bridge 4D	3034	RA950	45.384796	-75.676674	0	0
Billings Bridge & Bank	3034	RA910	45.386738	-75.675087	0	0
Birch & Eastbourne	4373	EA030	45.450577	-75.663101	0	0
Birch & Eastbourne	4375	EA040	45.450684	-75.66288	0	0
Birch & Farnham	4374	EA050	45.453785	-75.662582	0	0
Birch & Farnham	4376	EA060	45.453335	-75.662598	0	0
Birch & Hemlock	8722	EA010	45.449272	-75.662926	0	0
Birch & Hemlock	8735	EA020	45.449287	-75.662697	0	0
Birch & Sandridge	4377	EA080	45.45565	-75.661438	0	0
Blackburn Arena	5927	EH493	45.429832	-75.564072	0	0
Blair  & Meadwbrook	7701	ED480	45.426846	-75.600143	0	0
Blair 1A	3027	EE901	45.432491	-75.608047	0	0
Blair 2A	3027	EE916	45.432518	-75.607254	0	0
Blair 2B	3027	EE917	45.432629	-75.608215	0	0
Blair & AD 1471	8989	ED470	45.425507	-75.598976	0	0
Blair & Ballard	8504	ED460	45.425373	-75.599167	0	0
Blair & Beaverpond	7699	ED456	45.423	-75.597588	0	0
Blair & Beaverpond	7700	ED458	45.422749	-75.597656	0	0
Blair & Briarcliff	8180	EF320	45.458561	-75.621635	0	0
Blair & Crownhill	8542	EG370	45.436169	-75.609413	0	0
Blair & Davidson	8833	EF290	45.449791	-75.617073	0	0
Blair & Davidson	8846	EF300	45.449879	-75.616898	0	0
Blair & Innes	7697	ED451	45.419964	-75.595871	0	0
Blair & Innes	7698	ED452	45.420967	-75.596367	0	0
Blair & Innes	8514	ED454	45.421085	-75.596695	0	0
Blair & Massey	8865	EF330	45.460205	-75.622543	0	0
Blair & Meadwbrook	1226	ED491	45.427551	-75.600594	0	0
Blair & Montréal	8639	EF260	45.446896	-75.615448	0	0
Blair & Montréal	1789	EF265	45.446922	-75.615242	0	0
Blair & Montréal	8748	EG190	45.445858	-75.614632	0	0
Blair & Nicol	8842	EF270	45.448254	-75.616219	0	0
Blair & Nicol	8843	EF280	45.448406	-75.616112	0	0
Blair & Ogilvie	8659	EG380	45.435692	-75.609474	0	0
Blair & Seguin	8746	EG200	45.444809	-75.61412	0	0
Blair & Swans	8848	EF310	45.452805	-75.618439	0	0
Blair & Swans	1783	EF315	45.453735	-75.619019	0	0
Blohm & AD 1579	4316	RI211	45.372879	-75.611252	0	0
Blohm & Briston	4318	RI223	45.368286	-75.618042	0	0
Blohm & Briston	4320	RI237	45.368145	-75.618095	0	0
Blohm & Esson	4317	RI216	45.372894	-75.61097	0	0
Blohm & Forestglad	6420	RI705	45.373775	-75.602852	0	0
Blohm & Hunterswood	4357	RI715	45.375607	-75.603546	0	0
Blohm & Johnston	6485	RI214	45.374233	-75.609596	0	0
Blohm & Karsh	1992	RI215	45.37059	-75.613136	0	0
Blohm & Malak	4319	RI235	45.368855	-75.615654	0	0
Blohm & Notman	8630	RI230	45.369553	-75.613907	0	0
Blohm & Picasso	3326	RI700	45.373768	-75.603081	0	0
Blohm & Reubens	6471	RI209	45.374359	-75.609718	0	0
Blohm & Sai	4358	RI720	45.375389	-75.606705	0	0
Blohm & Sai	312	RI725	45.375252	-75.606529	0	0
Blohm & Ted Grant	8628	RI221	45.368771	-75.616295	0	0
Blohm & Winnergreen	3327	RI710	45.375465	-75.604958	0	0
Booth & Daniel Mccann	1000	CJ361	45.402084	-75.706215	0	1
Booth & Orangeville	9070	CJ363	45.403107	-75.706802	0	0
Booth & Vimy Place	5722	CK261	45.417355	-75.715172	0	0
Booth & Vimy Place	433	CK266	45.417412	-75.715378	0	0
Boteler & Dalhousie	7579	CC530	45.434509	-75.696381	0	0
Boteler & Gilbert-paquette	7578	CC520	45.434185	-75.697227	0	0
Boteler & Sussex	2404	CC510	45.433636	-75.698639	0	0
Bottriell & Charlemagne	1655	EO340	45.470089	-75.487793	0	0
Bottriell & Charlemagne	1581	EO345	45.469856	-75.487122	0	0
Bottriell & Merkley	2766	EO355	45.471638	-75.489914	0	0
Boundary & AD 4642	3536	RZ450	45.364388	-75.453629	0	0
Boundary & AD 4645	1101	RZ440	45.364605	-75.45359	0	0
Boundary & AD 4700	770	RZ425	45.362644	-75.45253	0	0
Boundary & AD 4700	771	RZ435	45.362591	-75.452721	0	0
Boundary & AD 4780	3534	RZ420	45.360237	-75.451202	0	0
Boundary & AD 4780	3535	RZ430	45.360195	-75.4515	0	0
Boundary & AD 5025	1097	RZ400	45.356174	-75.449051	0	0
Boundary & AD 5025	3533	RZ410	45.356033	-75.449295	0	0
Bradord & Jamieson	2792	NJ420	45.368935	-75.799988	0	0
Bradord & Rowatt	2791	NJ410	45.370388	-75.800835	0	0
Brian Coburn  & Esprit	5910	EQ106	45.453152	-75.473343	0	0
Brian Coburn & Aquaview	5912	EQ162	45.452141	-75.477196	0	0
Brian Coburn & Boisfranc	331	EQ090	45.454235	-75.469742	0	0
Brian Coburn & Boisfranc	356	EQ095	45.454098	-75.469757	0	0
Brian Coburn & Cabris Path	1093	EN027	45.448124	-75.489761	0	0
Brian Coburn & Cabris Path	1092	EN028	45.448086	-75.490486	0	0
Brian Coburn & Esprit	5911	EQ104	45.453602	-75.472427	0	0
Brian Coburn & Gerry Lalonde	1686	EN030	45.446861	-75.495277	0	0
Brian Coburn & Gerry Lalonde	1687	EN035	45.446896	-75.494522	0	0
Brian Coburn & Lakeridge	5913	EQ157	45.452015	-75.477043	0	0
Brian Coburn & Mer Bleur	1703	EN040	45.446449	-75.496887	0	0
Brian Coburn & Mer Bleur	1708	EN045	45.446312	-75.496811	0	0
Brian Coburn & Montmere	6923	EQ380	45.457184	-75.453812	0	0
Brian Coburn & Montmere	1215	EQ381	45.457073	-75.452988	0	0
Brian Coburn & Nantes	6920	EQ386	45.455734	-75.459732	0	0
Brian Coburn & Nantes	6919	EQ388	45.455647	-75.460693	0	0
Brian Coburn & Portobello	6961	EQ093	45.454414	-75.465607	0	0
Brian Coburn & Provence	6922	EQ382	45.45657	-75.45649	0	0
Brian Coburn & Provence	6921	EQ384	45.456707	-75.456551	0	0
Brian Coburn & Strasbourg	1659	EN020	45.449028	-75.487343	0	0
Brian Coburn & Strasbourg	1662	EN025	45.449123	-75.486565	0	0
Brian Coburn & Tenth Line	1701	EN010	45.450577	-75.482315	0	0
Brian Coburn & Tenth Line	5915	EQ172	45.450642	-75.481529	0	0
Brian Coburn & Tenth Line	5914	EQ174	45.450794	-75.481628	0	0
Brian Coburn & Trim	1317	EQ379	45.45797	-75.447868	0	0
Bridge & Kitoman	2107	SY500	45.233299	-75.677223	0	0
Bridge & Kitoman	2108	SY510	45.23362	-75.67704	0	0
Bridge & Main	2848	SY190	45.226978	-75.685722	0	0
Bridge & Main	2847	SY200	45.226814	-75.685516	0	0
Bridge & North Riverside	1485	SY152	45.23061	-75.681374	0	0
Bridge & South River	1487	SY162	45.230484	-75.681122	0	0
Bridge & West River	2850	SY170	45.229538	-75.682243	0	0
Bridge & West River	2849	SY180	45.229267	-75.68222	0	0
Bridgestone & Bridle Park	6727	WK465	45.284172	-75.856018	0	0
Bridgestone & Bridle Park	416	WK486	45.284309	-75.855904	0	0
Bridgestone & Cedar Valley	3377	WK466	45.28297	-75.854797	0	0
Bridgestone & Cedar Valley	3376	WK487	45.283058	-75.854607	0	0
Bridgestone & Equestrian	638	WK463	45.2892	-75.858582	0	0
Bridgestone & Equestrian	637	WK464	45.289173	-75.858337	0	0
Bridgestone & Foxhall	636	WK461	45.28701	-75.858032	0	0
Bridgestone & Foxhall	635	WK462	45.288162	-75.857903	0	0
Bridgestone & Grassy Plains	4925	WK495	45.279274	-75.855545	0	0
Bridgestone & Grassy Plains	6221	WK497	45.27927	-75.855858	0	0
Bridgestone & Milner Downs	3569	WK498	45.280567	-75.854736	0	0
Bridgestone & Spur	3590	WK493	45.280247	-75.855133	0	0
Bridgestone & Stonehaven	1880	WK459	45.290653	-75.858543	0	0
Bridgestone & Windways	633	WK496	45.277683	-75.858978	0	0
Bridgestone & Windways	634	WK499	45.277668	-75.859482	0	0
Bridle Park & Black Rivers	6211	WK460	45.285309	-75.852951	0	0
Bridle Path & Albion	4251	RF620	45.350101	-75.641792	0	0
Bridle Path & Carousel	4254	RF590	45.3494	-75.643997	0	0
Bridle Path & Carousel	4250	RF600	45.349228	-75.643921	0	0
Bridle Path & Carousel	4255	RF610	45.350014	-75.642952	0	0
Bridle Path & Crosscut	1530	RF510	45.350323	-75.650681	0	0
Bridle Path & Equus	1799	RF530	45.349319	-75.650032	0	0
Bridle Path & Equus	8743	RF540	45.34919	-75.649834	0	0
Bridle Path & Hunter's Point	4248	RF550	45.348152	-75.648369	0	0
Bridle Path & Hunter's Point	4252	RF560	45.348278	-75.648354	0	0
Bridle Path & Pimlico	8382	RF520	45.350418	-75.650505	0	0
Bridle Path & Saratoga	4253	RF580	45.348846	-75.645935	0	0
Bridle Path & Trapper's	4249	RF570	45.348808	-75.645409	0	0
Bridlewood & Aintree	6200	WK310	45.294785	-75.863976	0	0
Bridlewood & Longden	5701	WK300	45.29372	-75.865326	0	0
Bridlewood & Longden	6235	WK305	45.293919	-75.865372	0	0
Bridlewood & Rosethorn	6236	WK205	45.291008	-75.863312	0	0
Bridlewood & Speers	3202	WK315	45.294945	-75.863983	0	0
Bridlewood & Steeplechase	5729	WK325	45.294827	-75.86216	0	0
Bridlewood & Willowglen	6199	WK210	45.292316	-75.865227	0	0
Bridlewood & Willowglen	1775	WK215	45.292309	-75.865364	0	0
Britannia & Howe	2788	NJ355	45.365429	-75.796082	0	0
Britannia & Howe	2793	NJ440	45.365631	-75.796631	0	0
Britannia & Jamieson	2790	NJ380	45.368767	-75.798637	0	0
Britannia & Rowatt	4949	NJ390	45.370853	-75.799858	0	0
Britannia & Salina	2789	NJ370	45.366844	-75.797562	0	0
Britannia Park	4953	NJ500	45.362839	-75.800751	0	0
Britannia Park Loop	2796	NJ520	45.363674	-75.802002	0	0
Britannia Park Parking	4952	NJ510	45.362976	-75.800964	0	0
Brittany & Bangs	8847	EA390	45.446198	-75.646446	0	0
Brittany & Bangs	8729	EA400	45.446041	-75.646164	0	0
Brittany & Coleford	1519	EA380	45.445969	-75.648239	0	0
Brittany & Kristin	6126	EA430	45.444038	-75.642807	0	0
Brittany & Kristin	4398	EA440	45.443695	-75.642853	0	0
Brittany & Montréal	4396	EA450	45.443142	-75.642258	0	0
Brittany & Montréal	8730	EA460	45.442875	-75.642357	0	0
Brittany & Quarry	4397	EA420	45.445313	-75.643745	0	0
Brittany & ST Laurent	344	EA370	45.44595	-75.649223	0	0
Brittany & Truro	4394	EA410	45.445976	-75.644302	0	0
Broadiew & Notre Dame HS	NG098	NG098	45.378662	-75.755524	0	0
Bronson & Brewer	7959	CG310	45.386551	-75.691414	0	0
Bronson & Brewer	6780	CG320	45.387459	-75.691704	0	0
Bronson & Catherine	6878	CI050	45.405659	-75.702255	0	0
Bronson & Chamberlain	1585	CG155	45.403343	-75.700859	0	0
Bronson & Clemow	6789	CG160	45.401836	-75.700325	0	0
Bronson & Clemow	6866	CG170	45.4016	-75.699913	0	0
Bronson & Colonel BY	6682	CG270	45.391823	-75.695419	0	0
Bronson & Colonel BY	6680	CG280	45.393185	-75.695839	0	0
Bronson & Fifth	6678	CG240	45.397461	-75.697533	0	0
Bronson & First	2413	CG180	45.40049	-75.699478	0	0
Bronson & Gladtone	6624	CI070	45.407539	-75.703583	0	0
Bronson & Gladtone	6879	CI090	45.407825	-75.703476	0	0
Bronson & Glebe	6862	CG190	45.400879	-75.699432	0	0
Bronson & Heron	1004	RA445	45.377594	-75.685013	0	0
Bronson & Holmwood	6679	CG250	45.395863	-75.696655	0	0
Bronson & Kippewa	6864	CG220	45.398422	-75.69828	0	0
Bronson & Lakeview	6865	CG260	45.39608	-75.696945	0	0
Bronson & Laurier	6627	CI140	45.414837	-75.707565	0	0
Bronson & Laurier	6626	CI145	45.414532	-75.70771	0	0
Bronson & Madwaska	6681	CG230	45.397629	-75.697899	0	0
Bronson & Nepean	2365	CI130	45.413681	-75.706856	0	0
Bronson & Plymouth	6874	CG140	45.403454	-75.701263	0	0
Bronson & Primrose	2366	CI120	45.412926	-75.706787	0	0
Bronson & Raymond	2376	CI060	45.40554	-75.702408	0	0
Bronson & Somerset W	6625	CI100	45.411331	-75.705513	0	0
Bronson & Somerset W	5690	CI110	45.41172	-75.705986	0	0
Bronson & Sunnyside	2438	CG290	45.390499	-75.694061	0	0
Bronson & Sunnyside	6781	CG300	45.389481	-75.693718	0	0
Bronson & Third	6860	CG210	45.399242	-75.698578	0	0
Brookfield & Clementine	4117	RA355	45.374397	-75.673531	0	0
Brookfield & Clover	4118	RA365	45.374126	-75.675873	0	0
Brookfield & Flannery	8913	RB430	45.373463	-75.684563	0	0
Brookfield & Hobson	4138	RB440	45.373425	-75.687042	0	0
Brookfield & Hobson	4139	RB450	45.373287	-75.686867	0	0
Brookfield & Kaladr	4116	RA345	45.374546	-75.671501	0	0
Bruyère & Dalhousie	2996	CC680	45.432568	-75.695023	0	0
Bruyère & Parent	7585	CC675	45.432232	-75.695923	0	0
Burnbank & Avonlea	985	SE270	45.318928	-75.724503	0	0
Burnbank & Crawley	6108	SE280	45.317459	-75.72834	0	0
Burnbank & Grenfell	984	SE260	45.319698	-75.722366	0	0
Cadnce & Equestrian	952	WK010	45.282707	-75.864105	0	0
Cadnce & Equestrian	1926	WK015	45.282726	-75.864449	0	0
Cahill & Bank	4243	RF360	45.356205	-75.650429	0	0
Cahill & Marlin	1572	RF720	45.359638	-75.6436	0	0
Cahill & Mccarthy	4185	RD385	45.350342	-75.664352	0	0
Cahill & Rosegarden	4847	RF800	45.360638	-75.641464	0	0
Cahill & Rosegarden	5750	RF810	45.360607	-75.641029	0	0
Cahill & Rosegarden	4257	RF820	45.359219	-75.638527	0	0
Cahill & Southgate	8470	RF370	45.356133	-75.650162	0	0
Cahill & Southport	4256	RF830	45.359299	-75.638374	0	0
Cahill & Twyford	4182	RD360	45.347599	-75.664719	0	0
Cahill & Twyford	4184	RD370	45.347507	-75.664635	0	0
Cahill & Uplands	8476	RD350	45.34639	-75.666565	0	0
Cahill & Uplands	1596	RD355	45.346531	-75.666077	0	0
Cahill & Verdon	1578	RF730	45.359673	-75.6437	0	0
Caldwell & AD 1455	7457	NE505	45.372349	-75.737282	0	0
Caldwell & AD 1520	7454	NE500	45.372093	-75.737808	0	0
Caldwell & Medford	4824	NE510	45.372654	-75.734589	0	0
Caldwell & Medford	7458	NE515	45.372711	-75.735085	0	0
Caldwell & Merivale	7459	NE520	45.373329	-75.733185	0	0
Caldwell & Morisset	7453	NE490	45.372993	-75.739288	0	0
Caldwell & Morisset	7456	NE495	45.373047	-75.739075	0	0
Cambrian & Grand Canal	6965	WA341	45.249859	-75.743729	0	0
Cambrian & Grand Canal	6964	WA342	45.249985	-75.743904	0	0
Cambrian & Greenbank	668	WA334	45.253147	-75.736359	0	0
Cambrian & Greenbank	1627	WA335	45.252956	-75.736374	0	0
Cambrian & Kilbirnie	2065	WA353	45.255299	-75.730988	0	0
Cambrian & Kilbirnie	1206	WA357	45.255081	-75.731117	0	0
Cambrian & Regatta	669	WA336	45.252083	-75.738625	0	0
Cambrian & Regatta	670	WA337	45.251617	-75.739464	0	0
Cambrian & River Mist	671	WA338	45.250824	-75.741791	0	0
Cambrian & River Mist	672	WA339	45.250999	-75.740959	0	0
Cambrian & Seeley's Bay	6967	WA343	45.248974	-75.74601	0	0
Cambrian & Seeley's Bay	6966	WA344	45.248878	-75.746605	0	0
Cambrian Loop	WA002	WA002	45.24884	-75.747719	0	0
Cameron & Old Montreal	3691	EZ569	45.516796	-75.410263	0	0
Cameron & Regional Road174	3692	EZ571	45.518154	-75.410988	0	0
Cameron & Sparkle	9006	EZ572	45.517578	-75.410965	0	0
Campeau & Canacher	1138	WH893	45.31617	-75.90313	0	0
Campeau & Canacher	1137	WH895	45.316086	-75.903893	0	0
Campeau & Drysdale	6388	WH730	45.317871	-75.898582	0	0
Campeau & Gray	6386	WH720	45.318836	-75.897133	0	0
Campeau & Gray	6387	WH725	45.318863	-75.896774	0	0
Campeau & Gray	6389	WH735	45.317638	-75.89859	0	0
Campeau & Huntmar	1384	WL300	45.300083	-75.935974	0	0
Campeau & Huntmar	1386	WL305	45.300117	-75.934952	0	0
Campeau & John Mlacak Arena	2422	WH710	45.320831	-75.894714	0	0
Campeau & John Mlacak Arena	2421	WH715	45.320992	-75.894218	0	0
Campeau & Knudson	6583	WH732	45.317169	-75.900139	0	0
Campeau & Maritime	6584	WH894	45.316788	-75.900864	0	0
Campeau & Stonecroft	5828	WH889	45.315342	-75.906204	0	0
Campeau & Stonecroft	5809	WH890	45.315392	-75.907166	0	0
Campeau & Tanger Outlets	1382	WL310	45.299225	-75.938614	0	0
Campeau & Tanger Outlets	1381	WL315	45.299343	-75.938698	0	0
Campeau & Teron	1814	WH702	45.322502	-75.891319	0	0
Campeau & Teron	1813	WH707	45.322346	-75.891792	0	0
Campeau & Terry Fox	2499	WH174	45.310867	-75.917267	0	0
Campus & Commons	6612	CG600	45.387093	-75.696541	0	0
Canad Post & Brookfield	401	RB491	45.373905	-75.688698	0	0
Canad Post & Brookfield	6901	RB492	45.373848	-75.688477	0	0
Canad Post & Heron	400	RB481	45.375629	-75.688507	0	0
Canad Post & Heron	6900	RB482	45.375675	-75.688263	0	0
Canadan Tire Centre	WL010	WL010	45.29887	-75.926598	0	0
Canadan Tire Centre	3059	WL020	45.29871	-75.926323	0	0
Canotek & AD 5350	2561	EF862	45.453945	-75.584702	0	0
Canotek & AD 5350	8434	EF872	45.454144	-75.584824	0	0
