612 Special,8129 3636 INNES	1729 4510 INNES - MÉTRO	7763 INNES AND AD 3927	7867 INNES AND AD 4831	7847 INNES AND DORIMA	7848 INNES AND ESPRIT	8956 INNES AND MER BLEUE	7735 INNES AND PAGÉ	6299 INNES AND PORTOBELLO	3241 INNES AND PROVENCE	3242 INNES AND TRIM	8955 INNES AND VISENEAU	7829 INNES AND WILDFLOWER	5931 JOSHUA AND KEITH	6328 LONGLEAF AND GLADWOODS	6325 LONGLEAF AND ORLÉANS	6327 LONGLEAF AND SHAKEWOOD	6326 LONGLEAF AND VALLEYWOOD	1090 MILLENNIUM AND TRIM	1397 NAVAN AND AD 2878	2653 NAVAN AND TOPSOIL	3618 ORLEANS AND BLUE WILLOW	3619 ORLEANS AND BLUE WILLOW	2445 ORLÉANS AND CRESTMONT	2453 ORLÉANS AND INNES	3617 ORLÉANS AND NAVAN	9059 RENAUD AND PAGÉ	9062 RENAUD AND PERCIFOR	9060 RENAUD AND SADLERIDGE	9061 RENAUD AND SADLERIDGE	5934 SADLERIDGE AND DOVEHAVEN	5928 SADLERIDGE AND ROLLING MEADOWS	1290 TRIM AND INNES	9073 TRIM AND SALZBURG
101 St-Laurent,3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	1585 BRONSON AND CHAMBERLAIN	6866 BRONSON AND CLEMOW	2936 CARLING AND AD 1316	7429 CARLING AND ANNA - THE ROYAL	2346 CARLING AND ARCHIBALD	8012 CARLING AND BOOTH	6658 CARLING AND CAMBRIDGE	8020 CARLING AND CIVIC HOSPITAL	2391 CARLING AND HOLLAND	4817 CARLING AND KIRKWOOD	8021 CARLING AND MAPLE	3644 CARLING AND MELROSE	8094 CARLING AND MERIVALE	7369 CARLING AND O-TRAIN STATION	2390 CARLING AND PARKDALE	8023 CARLING AND PRESTON	7368 CARLING AND SHERWOOD	6677 CHAMBERLAIN AND BANK	6850 CHAMBERLAIN AND KENT	6887 CHAMBERLAIN AND PERCY	4089 HIGHWAY 417 AND WOODROFFE	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	6908 HWY 417 AND GREENBANK	6894 ISABELLA AND O'CONNOR	3022 LEES 3A	3022 LEES 3B	3022 LEES 4A	3022 LEES 4B	3022 LEES 4C	3022 LEES 4D	7622 LEES AND BRUNSWICK	1910 MOODIE AND AD 185	1773 MOODIE AND CORKSTOWN	1827 MOODIE AND CRYSTAL BAY CENTRE	7962 MOODIE AND RAMP	3019 PINECREST 1A	3019 PINECREST 2A	3015 QUEENSWAY 1A	3015 QUEENSWAY 2A	3015 QUEENSWAY 3A	3015 QUEENSWAY 4A	3015 QUEENSWAY STN LOWER LEVEL OFF ONLY
228 Albert Bay,3002 ALBERT AND BANK	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	2285 COLONIAL AND DELSON	2287 COLONIAL AND HENN	2282 DELSON AND BARNWELL	2283 DELSON AND BARNWELL	2284 DELSON AND VILLEROY	2292 HENN AND COLONIAL	2290 HENN AND LOEPER	2291 HENN AND LOEPER	2289 HENN AND TRIM	3020 LAURIER 1A	3020 LAURIER 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	9062 RENAUD AND PERCIFOR	9060 RENAUD AND SADLERIDGE	2288 TRIM AND AD 3435	2280 TRIM AND FOREST LEA	2281 TRIM AND FOREST LEA
106 St-Laurent,7072 CHEO HOSPITAL	8810 ELMVALE MALL STOP	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3020 LAURIER 1A	3020 LAURIER 2A	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3009 RIDEAU 3A (RIDEAU ST)	3009 RIDEAU 4A (RIDEAU ST)	7232 RING ROAD	2089 RING ROAD	7233 RING ROADAND CANCER CENTRE	1808 RING ROADAND CHILDRENS HOSPITAL	1806 RING ROADAND GENERAL HOSPITAL	1591 RING ROADAND REHABILITATIONANDCENTRE	7231 RING ROADAND RONALD MCDONALD HOUSE	3007 SLATER AND BANK	3005 SLATER AND BAY	2396 SLATER AND EMPRESS	3006 SLATER AND KENT	3008 SLATER AND METCALFE	3031 SMYTH 1A	3031 SMYTH 2A	8234 SMYTH AND ALTA VISTA	7237 SMYTH AND BARNHART	8222 SMYTH AND FAIRBANKS	7239 SMYTH AND HIGHLAND	7171 SMYTH AND RIVERSIDE	7238 SMYTH AND SOUTHHAVEN	8539 ST LAURENT AND BELFAST	1507 ST LAURENT AND BOURASSA	1988 ST LAURENT AND INNES	2525 ST LAURENT AND LANCASTER	8894 ST LAURENT AND SHORE	1091 ST LAURENT AND TREMBLAY
165 Innovation,6154 FLAMBOROUGH AND HALTON	1260 FLAMBOROUGH AND KEIGLEY	1262 FLAMBOROUGH AND LAXFORD	1819 FLAMBOROUGH AND TERRY FOX	3571 GOLDRIDGE AND AFTON	3570 GOLDRIDGE AND HEMLO	3572 GOLDRIDGE AND INSMILL	3608 GOLDRIDGE AND INSMILL	3607 GOLDRIDGE AND NORGOLD	3281 GOLDRIDGE AND STIKINE	1541 HUNTSVILLE AND DRUMHELLER	1553 HUNTSVILLE AND ESCARPMENT	1554 HUNTSVILLE AND INGERSOLL	6578 INNOVATION AND TERRY FOX	5365 KANATA  AND EVANSHAN	2868 KANATA AND CAMPEAU	5367 KANATA AND CAMPEAU	2087 KANATA AND EARL GREY	6050 KANATA AND HUNTSVILLE	5369 KANATA AND ROBSON	1508 KLONDIKE AND ROY ERRINGTON	1526 OLD SECOND LINE AND BRAD	1509 OLD SECOND LINE AND FORESTBROOK	3279 STIKINE AND NORTOBA	3058 TERRY FOX 3B	3058 TERRY FOX 3C	3058 TERRY FOX 4A	3058 TERRY FOX 4B
613 Hurdman,3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	7641 MAIN AND BOWER	7640 MAIN AND CLEGG	6809 MAIN AND EVELYN	7639 MAIN AND HAZEL	6811 MAIN AND HERRIDGE	6748 MAIN AND RIVERDALE	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	3031 SMYTH 1A	3031 SMYTH 2A
661 Bell,1867 1010 TERON	2310 BASELINE AND ROBERTSON	3358 BEAVERBROOK AND GOW PARK PATH	1818 BEAVERBROOK AND WESLOCK	3055 EAGLESON 2A	3055 EAGLESON 2B	3055 EAGLESON 3A	3055 EAGLESON 4A	3571 GOLDRIDGE AND AFTON	3570 GOLDRIDGE AND HEMLO	3572 GOLDRIDGE AND INSMILL	3608 GOLDRIDGE AND INSMILL	3607 GOLDRIDGE AND NORGOLD	3281 GOLDRIDGE AND STIKINE	1112 GOULBOURN FORCED AND BADELEY	5365 KANATA  AND EVANSHAN	2868 KANATA AND CAMPEAU	5367 KANATA AND CAMPEAU	2087 KANATA AND EARL GREY	3580 KANATA AND GOULBURN	5369 KANATA AND ROBSON	1297 KANATA AND WALDEN	7260 KEYROCK AND BRUNSKILL	7258 KEYROCK AND BRUNSKILL	7076 KEYROCK AND GOULBOURN FORCED	7078 KEYROCK AND TISCHART	5361 KNUDSON AND GOULDING	5362 KNUDSON AND LANGFORD	5359 KNUDSON AND SHAUGHNESSY	1143 RICHMOND AND JOHN SUTHERLAND	6435 RICHMOND AND NANAIMO	3279 STIKINE AND NORTOBA	3018 TERON 1A	3018 TERON 2A	6445 TERON AND PENFIELD	7982 TERON AND SALTER	3058 TERRY FOX 3B	3058 TERRY FOX 3C	3058 TERRY FOX 4A	3058 TERRY FOX 4B	5332 WESLOCK AND KNUDSON
6 Tunney's Pasture,8011 CARLING AND BOOTH	8997 CARLING AND CAMBRIDGE	8016 CARLING AND CIVIC HOSPITAL	8017 CARLING AND HOLLAND	8015 CARLING AND IRVING	7365 CARLING AND MELROSE	8013 CARLING AND NORFOLK	8014 CARLING AND O-TRAIN STATION	1324 CARLING AND PARKDALE	7367 CARLING AND SHERWOOD	7633 HAWTHORNE AND COLONEL BY	7634 HAWTHORNE AND MAIN	5853 HOLLAND AND BYRON	5852 HOLLAND AND HIGHWAY 417	7362 HOLLAND AND KENILWORTH	7363 HOLLAND AND RUSKIN	1597 HOLLAND AND SPENCER	1785 HOLLAND AND WELLINGTON	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3022 LEES 3A	3022 LEES 3B	3022 LEES 4A	3022 LEES 4B	3022 LEES 4C	3022 LEES 4D	6806 LEES AND CHAPEL	6808 LEES AND CONCORD	7624 LEES AND MAIN	7623 LEES AND ROSEMERE
148 Elmvale,6464 BANK AND OHIO	4897 BANK AND TRANSITWAY	3034 BILLINGS BRIDGE 1A	3034 BILLINGS BRIDGE 2A	3034 BILLINGS BRIDGE 3A	3034 BILLINGS BRIDGE 3B	3034 BILLINGS BRIDGE 3C	3034 BILLINGS BRIDGE 4B	3034 BILLINGS BRIDGE 4C	3034 BILLINGS BRIDGE 4D	3034 BILLINGS BRIDGE AND BANK	7275 CANTERBURY AND AD 860	8340 CANTERBURY AND HALIFAX	7277 CANTERBURY AND HARDING	5803 HALIFAX AND AD 2215	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3033 PLEASANT PARK 1A	3033 PLEASANT PARK 2A	3033 PLEASANT PARK 3A	3033 PLEASANT PARK 4A	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	3031 SMYTH 1A	3031 SMYTH 2A	8328 ST LAURENT AND AD 1971	7286 ST LAURENT AND JOLIFFE	8346 ST LAURENT AND NERTA	7287 ST LAURENT AND SUSAN	7284 ST LAURENT AND TAWNEY	7288 ST LAURENT AND WALKLEY	3025 ST-LAURENT 3A	3025 ST-LAURENT 3B	3025 ST-LAURENT 3C	3025 ST-LAURENT 3D	3025 ST-LAURENT 4A	3025 ST-LAURENT 4B	3025 ST-LAURENT 4C	3025 ST-LAURENT 4D	8491 WALKLEY AND HALIFAX
153 Carlingwood,2338 70 MCEWEN	6248 70 MCEWEN	2786 CARLING AND CROYDON	4960 CARLINGWOOD - LOBLAWS	4993 CROYDON AND LINCOLN FIELDS MALL	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	8674 LINCOLN FIELDS MALL EAST	3014 LINCOLN FIELDS OFF STOP	4931 MCEWEN LOOP	6259 RICHMOND AND ALLISON	6263 RICHMOND AND ASSALY	6257 RICHMOND AND EDGEWORTH	4937 RICHMOND AND NEW ORCHARD	4932 RICHMOND AND SIR JOHN A MACDONALD	2784 WOODROFFE AND ANTHONY	6245 WOODROFFE AND FLOWER	6244 WOODROFFE AND KNIGHTSBRIDGE
87 South Keys,8425 ALTA VISTA AND RIDGEMONT	8436 BANK AND WALKLEY	3017 BASELINE 1A	3017 BASELINE 1B	3017 BASELINE 1C	3017 BASELINE 1D	3017 BASELINE 2A	3017 BASELINE 2B	3017 BASELINE OFF STOP	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	3034 BILLINGS BRIDGE 1A	3034 BILLINGS BRIDGE 2A	3034 BILLINGS BRIDGE 3A	3034 BILLINGS BRIDGE 3B	3034 BILLINGS BRIDGE 3C	3034 BILLINGS BRIDGE 4B	3034 BILLINGS BRIDGE 4C	3034 BILLINGS BRIDGE 4D	3034 BILLINGS BRIDGE AND BANK	8913 BROOKFIELD AND FLANNERY	4139 BROOKFIELD AND HOBSON	4067 CARLING AND FAIRLAWN	4960 CARLINGWOOD - LOBLAWS	1152 DATA CENTRE AND BILLINGS BRIDGE	3013 DOMINION 1A	3013 DOMINION 2A	3013 DOMINION STN OFF STOP	4135 FLANNERY AND BROOKFIELD	4134 FLANNERY AND RAMSGATE	8914 FLANNERY AND SPRINGLAND	3037 GREENBORO	3037 GREENBORO 1A	3037 GREENBORO 1B	3037 GREENBORO 2A	3035 HERON 1A	3035 HERON 2A	3035 HERON 3A	3035 HERON 4A	5602 HERON AND BRONSON	8468 HUNT CLUB AND MCCARTHY	8803 HUNT CLUB AND PARKWAY	8677 HUNT CLUB LOOP - STOP 2A	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3020 LAURIER 1A	3020 LAURIER 2A	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	8984 MCCARTHY AND CAHILL	8480 MCCARTHY AND PIGEON	4186 MCCARTHY AND TWYFORD	8478 PAUL ANKA AND MCCARTHY	4189 PAUL ANKA AND MCCARTHY	3033 PLEASANT PARK 1A	3033 PLEASANT PARK 2A	3033 PLEASANT PARK 3A	3033 PLEASANT PARK 4A	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	3007 SLATER AND BANK	3005 SLATER AND BAY	2396 SLATER AND EMPRESS	3006 SLATER AND KENT	3008 SLATER AND METCALFE	3031 SMYTH 1A	3031 SMYTH 2A	3038 SOUTH KEYS 1A	3038 SOUTH KEYS 1B	3038 SOUTH KEYS 1C	3038 SOUTH KEYS 1D	3038 SOUTH KEYS 2A	4132 SPRINGLAND AND HOBSON	2449 SPRINGLAND AND RIDGEWOOD	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D	4176 UPLANDS AND DOWPATRICK	1566 UPLANDS AND HUNT CLUB	8466 UPLANDS AND HUNT CLUB	3036 WALKLEY 1A	3036 WALKLEY 2A	3036 WALKLEY 3A	3036 WALKLEY 4A	3036 WALKLEY 4B	3036 WALKLEY 4C	3012 WESTBORO 1A	3012 WESTBORO 1B	3012 WESTBORO 2A	3012 WESTBORO 3A	3012 WESTBORO 4A	3012 WESTBORO OFF STOP	2785 WOODROFFE AND ANTHONY	6488 WOODROFFE AND CARLINGWOOD MALL	6489 WOODROFFE AND FLOWER	6472 WOODROFFE AND KNIGHTSBRIDGE
5 Billings Bridge,7040 300 DES PÈRES BLANCS	3325 BANK AND RIVERDALE	8261 BANK AND RIVERSIDE	8792 BEECHWOOD AND CRICHTON	8922 BEECHWOOD AND MACKAY	8790 BEECHWOOD AND ST CHARLES	3034 BILLINGS BRIDGE 1A	3034 BILLINGS BRIDGE 2A	3034 BILLINGS BRIDGE 3A	3034 BILLINGS BRIDGE 3B	3034 BILLINGS BRIDGE 3C	3034 BILLINGS BRIDGE 4B	3034 BILLINGS BRIDGE 4C	3034 BILLINGS BRIDGE 4D	3034 BILLINGS BRIDGE AND BANK	8847 BRITTANY AND BANGS	6126 BRITTANY AND KRISTIN	4396 BRITTANY AND MONTRÉAL	4394 BRITTANY AND TRURO	6822 COBOURG AND BEAUSOLEIL	2402 COBOURG AND CLARENCE	7568 COBOURG AND ST PATRICK	1890 DES PÈRES BLANCS AND LEBRUN	7035 DES PÈRES BLANCS AND LONGPRÉ	8752 DES PÈRES BLANCS AND MARIER	8995 DES PÈRES BLANCS AND MARIER	7034 DES PÈRES BLANCS AND MARQUETTE	2472 ELGIN AND GLADTONE	7673 ELGIN AND LEWIS	7676 ELGIN AND LISGAR	8465 ELGIN AND NEPEAN	7559 ELGIN AND SLATER	2471 ELGIN AND SOMERSET	5875 GARRY J ARMSTRONG	2447 HAWTHORNE AND COLONEL BY	1011 LAURIER AND CUMBERLAND	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	7641 MAIN AND BOWER	7640 MAIN AND CLEGG	6809 MAIN AND EVELYN	7639 MAIN AND HAZEL	6811 MAIN AND HERRIDGE	6748 MAIN AND RIVERDALE	8741 MONTRÉAL AND CANTIN	8739 MONTRÉAL AND DE L'EGLISE	8852 ST LAURENT AND AD 1055	4391 ST LAURENT AND AD 505	6697 ST LAURENT AND CYRVILLE	8924 ST LAURENT AND DUNBARTON	1576 ST LAURENT AND MONTRÉAL	6698 ST LAURENT AND OGILVIE	3025 ST-LAURENT 3A	3025 ST-LAURENT 3B	3025 ST-LAURENT 3C	3025 ST-LAURENT 3D	3025 ST-LAURENT 4A	3025 ST-LAURENT 4B	3025 ST-LAURENT 4C	3025 ST-LAURENT 4D
18 Rideau,7088 NORTH RIVER AND MCARTHUR	8786 NORTH RIVER AND SELKIRK	2325 RIDEAU AND AUGUSTA	7591 RIDEAU AND CHAPEL	2337 RIDEAU AND CHARLOTTE	7596 RIDEAU AND DALHOUSIE	2323 RIDEAU AND FRIEL	1658 RIDEAU AND KING EDWARD	7594 RIDEAU AND NELSON	1845 RIDEAU AND WURTEMBURG	6698 ST LAURENT AND OGILVIE	3025 ST-LAURENT 3A	3025 ST-LAURENT 3B	3025 ST-LAURENT 3C	3025 ST-LAURENT 3D	3025 ST-LAURENT 4A	3025 ST-LAURENT 4B	3025 ST-LAURENT 4C	3025 ST-LAURENT 4D
37 Albert Bay,3002 ALBERT AND BANK	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	1793 CHAMPLAIN AND RR 174	3070 JEANNE D'ARC 1A	3070 JEANNE D'ARC 1B	3070 JEANNE D'ARC 2A	3070 JEANNE D'ARC 3A	3070 JEANNE D'ARC 3B	3070 JEANNE D'ARC 4A	3070 JEANNE D'ARC 4B	8153 JEANNE D'ARC AND BILBERRY	7912 JEANNE D'ARC AND MILLWOOD	8154 JEANNE D'ARC AND ORLÉANS	7930 JEANNE D'ARC AND PADLER	8162 JEANNE D'ARC AND VINEYARD	3020 LAURIER 1A	3020 LAURIER 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A
261 Mackenzie King,2204 ABBOTT AND AMY	2206 ABBOTT AND GRANITE RIDGE	3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	3059 CANADAN TIRE CENTRE	2207 GRANITE RIDGE AND CINNABAR	2209 GRANITE RIDGE AND CINNABAR	8612 HAZELDEAN AND FRINGEWOOD	1303 HUNTMAR AND CYCLONE TAYLOR	1828 HUNTMAR AND GALLANTRY	1104 HUNTMAR AND HAZELDEAN	1071 HUNTMAR AND PALLADUM	3371 HUNTMAR AND TRAMONTANA	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3019 PINECREST 1A	3019 PINECREST 2A	3007 SLATER AND BANK	3005 SLATER AND BAY	3006 SLATER AND KENT	3008 SLATER AND METCALFE	2186 STITTSVILLE MAIN AND AD 1224	2187 STITTSVILLE MAIN AND BEVERLY	1223 STITTSVILLE MAIN AND HOBIN	5491 STITTSVILLE MAIN AND MANCHESTER	5725 STITTSVILLE MAIN AND MULKINS	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D
221 Albert Bay,3002 ALBERT AND BANK	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	3691 CAMERON AND OLD MONTREAL	3692 CAMERON AND REGIONAL ROAD174	3695 KINSELLA AND OLD MONTRÉAL	3020 LAURIER 1A	3020 LAURIER 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	1464 OLD MONTRÉAL AND AD 2811	1466 OLD MONTRÉAL AND AD 2907	1462 OLD MONTRÉAL AND BARNETT	1472 OLD MONTRÉAL AND KINSELLA	1468 OLD MONTREAL AND PIERRETTE	1470 OLD MONTRÉAL AND PIERRETTE	3075 ORLÉANS - PARK & RIDE 4A	3693 REGIONAL ROAD174 AND FAUBER	1122 RR 174 AND EAST SHORE	3029 TRIM 1A	3029 TRIM 2A	1403 TRIM AND DAIRY	1406 TRIM AND OLD MONTREAL	2090 TRIM PARK & RIDE
228 Navan,3027 BLAIR 1A	3027 BLAIR 2A	3027 BLAIR 2B	2285 COLONIAL AND DELSON	2287 COLONIAL AND HENN	2282 DELSON AND BARNWELL	2283 DELSON AND BARNWELL	2284 DELSON AND VILLEROY	2292 HENN AND COLONIAL	2290 HENN AND LOEPER	2291 HENN AND LOEPER	2289 HENN AND TRIM	3020 LAURIER 1A	3020 LAURIER 2A	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	9059 RENAUD AND PAGÉ	9061 RENAUD AND SADLERIDGE	3007 SLATER AND BANK	3005 SLATER AND BAY	3006 SLATER AND KENT	3008 SLATER AND METCALFE	2288 TRIM AND AD 3435	2280 TRIM AND FOREST LEA	2281 TRIM AND FOREST LEA
186 Manotick,3045 BARRHAVEN CENTRE 1A	3045 BARRHAVEN CENTRE 2A	2848 BRIDGE AND MAIN	2850 BRIDGE AND WEST RIVER	1542 JOCKVALE AND BLACKLEAF	1227 LONGFIELDS AND CHAPMAN MILLS	1234 LONGFIELDS AND PAUL METIVIER	1494 MAPLE AND SCHARFIELD	6946 MARKET PLACE AND RIOCAN	3047 MARKETPLACE 1A	3047 MARKETPLACE 2A	1236 MARKETPLACE AND LONGFIELDS	1493 SCHARFIELD AND BEAVERWOOD
194 Canotek,3027 BLAIR 1A	3027 BLAIR 2A	3027 BLAIR 2B	2561 CANOTEK AND AD 5350	8434 CANOTEK AND AD 5350	8406 CANOTEK AND AD 5369	8378 CANOTEK AND AD 5370	8375 CANOTEK AND AD 5420	5661 CANOTEK AND AD 5480	8395 CANOTEK AND AD 5510	8757 MONTRÉAL AND RR 174	1949 MONTRÉAL AND SHEFFORD
173 Barrhaven Centre,4599 BARRHAVEN CROSSING	3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	5225 DUMAURIER AND AD 2850	4971 DUMAURIER AND ALENMEDE	5230 DUMAURIER AND BARWELL	4822 DUMAURIER AND PINECREST	5232 DUMAURIER AND RAMSEY	3043 FALLOWFIELD 1A	3043 FALLOWFIELD 2A	1343 FALLOWFIELD AND FALLOWFIELD STATION	4600 FALLOWFIELD AND HOLITMAN	4609 FOXFIELD AND FALK	4605 FOXFIELD AND HOLITMAN	5236 GREENBANK AND ASHGROVE	8319 GREENBANK AND BASELINE	1684 GREENBANK AND CANFIELD	4080 GREENBANK AND IRIS	2426 GREENBANK AND LISA	1691 GREENBANK AND MEADWBANK	4064 GREENBANK AND MONTEREY	4084 GREENBANK AND MORRISON	5474 JOCKVALE AND BARRHAVEN UNITED CHURCH	4977 JOCKVALE AND WEYBRIDGE	6591 KNOXDALE AND BERTONA	1664 KNOXDALE AND CONOVER	1666 KNOXDALE AND CRAIG HENRY	4592 KNOXDALE AND CREMONA	4596 KNOXDALE AND GIBBARD	1665 KNOXDALE AND NEWHAVEN	4593 KNOXDALE AND SKIPTON	2824 MALVERN AND TRIPP	1750 MALVERN AND VENTNOR	5955 PINECREST AND RAMP	1946 PINECREST MALL	5233 RAMSEY AND AD 1066	4975 RAMSEY AND DUMAURIER	6455 RICHMOND AND BAYSHORE	5856 RICHMOND AND BELLFIELD	2829 SHERWAY AND FABLE	1136 SHERWAY AND SWEETBRIAR	2827 SHERWAY AND TEDWYN	2828 SHERWAY AND VANESSA	1103 STRANDHERD AND FRASER FIELDS	5461 TARTAN AND BOARD	1230 TARTAN AND HOULAHAN	1994 TARTAN AND JOCKVALE	5458 TARTAN AND OPAL	5459 TARTAN AND RUETER	2312 TARTAN AND RUETER	5463 TARTAN AND STRANDHERD	4604 WOLFGANG AND FOXFIELD	1222 WOODRIDGE AND BAYSHORE	2935 WOODROFFE AND KNOXDALE	1654 WOODROFFE AND MAJESTIC	1683 WOODROFFE AND NEPEAN SPORTSPLEX	1656 WOODROFFE AND WEST HUNT CLUB
149 Hurdman,8813 ELMVALE MALL STOP	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3033 PLEASANT PARK 1A	3033 PLEASANT PARK 2A	3033 PLEASANT PARK 3A	3033 PLEASANT PARK 4A	3329 PLEASANT PARK AND ARCH	7269 PLEASANT PARK AND CAMROSE	8337 PLEASANT PARK AND HAIG	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	3031 SMYTH 1A	3031 SMYTH 2A	8329 ST LAURENT AND TAWNEY
8 Billings Bridge,8403 ALBION AND WALKLEY	6533 ALLUMETTIÈRES AND LAURIER	5880 BAYCREST AND CEDARWOOD	5899 BAYCREST AND HERON	7207 HEATHERINGTON AND AD 1455	7206 HEATHERINGTON AND AD 1476	8401 HEATHERINGTON AND AD 1560	8402 HEATHERINGTON AND ALBION	7203 HEATHERINGTON AND ANGELA	7204 HEATHERINGTON AND BANNERHILL	8400 HEATHERINGTON AND FAIRLEA	3035 HERON 1A	3035 HERON 2A	3035 HERON 3A	3035 HERON 4A	7226 HERON AND ALTA VISTA	8392 HERON AND FINN	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3020 LAURIER 1A	3020 LAURIER 2A	6534 LAURIER AND MAISONNEUVE	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	6532 MAISONNEUVE AND ALLUMETTIÈRES	6531 MAISONNEUVE AND PAPINEAU	5742 MAISONNEUVE AND PLACE D'ACCUEIL	5718 PROMENAD AND TERRASSES DE LA CHAUDIÈRE	1869 RIVERSIDE AND TERMINAL	3007 SLATER AND BANK	3005 SLATER AND BAY	2396 SLATER AND EMPRESS	3006 SLATER AND KENT	3008 SLATER AND METCALFE	1802 TERMINAL AND SANDFORD FLEMING	3036 WALKLEY 1A	3036 WALKLEY 2A	3036 WALKLEY 3A	3036 WALKLEY 4A	3036 WALKLEY 4B	3036 WALKLEY 4C	8404 WALKLEY AND BANFF	8969 WALKLEY AND BANK	8536 WALKLEY AND BAYCREST	7195 WALKLEY AND HAMPSTEAD	7198 WALKLEY AND HEATHERINGTON	7196 WALKLEY AND JASPER
